date,county,num_alc_accidents
2018-05-20,black hawk,4
2018-05-20,bremer,1
2018-05-20,butler,1
2018-05-20,carroll,1
2018-05-20,cerro gordo,1
2018-05-20,clarke,1
2018-05-20,clinton,1
2018-05-20,des moines,1
2018-05-20,dickinson,1
2018-05-20,dubuque,4
2018-05-20,guthrie,1
2018-05-20,hancock,1
2018-05-20,hardin,1
2018-05-20,jackson,1
2018-05-20,jasper,2
2018-05-20,johnson,4
2018-05-20,lee,2
2018-05-20,linn,5
2018-05-20,lyon,1
2018-05-20,mills,1
2018-05-20,obrien,1
2018-05-20,polk,11
2018-05-20,pottawattamie,3
2018-05-20,sac,1
2018-05-20,scott,2
2018-05-20,story,4
2018-05-20,tama,2
2018-05-20,warren,1
2018-05-20,webster,3
2018-05-20,woodbury,2
2018-05-20,wright,1
2018-06-03,allamakee,1
2018-06-03,appanoose,1
2018-06-03,black hawk,6
2018-06-03,boone,1
2018-06-03,cerro gordo,1
2018-06-03,cherokee,2
2018-06-03,clinton,1
2018-06-03,crawford,1
2018-06-03,dallas,1
2018-06-03,des moines,3
2018-06-03,dickinson,1
2018-06-03,dubuque,3
2018-06-03,hancock,1
2018-06-03,howard,1
2018-06-03,jefferson,1
2018-06-03,johnson,8
2018-06-03,linn,2
2018-06-03,madison,1
2018-06-03,montgomery,1
2018-06-03,polk,9
2018-06-03,pottawattamie,6
2018-06-03,scott,5
2018-06-03,wapello,1
2018-06-03,warren,1
2018-06-03,washington,1
2018-06-03,webster,2
2018-06-03,winneshiek,2
2018-06-03,woodbury,3
2018-06-17,black hawk,1
2018-06-17,dallas,1
2018-06-17,des moines,1
2018-06-17,dubuque,1
2018-06-17,marshall,1
2018-06-17,polk,4
2018-06-17,poweshiek,1
